300,16,0.0006528480496164518
301,4,0.00016321201240411296
311,6,0.0002448180186061694
315,17,0.00069365105271748
317,1546,0.06308144279418965
319,34,0.00138730210543496
320,21,0.0008568630651215929
321,35,0.0014281051085359882
322,45,0.0018361351395462706
324,1,4.080300310102824e-05
325,339,0.013832218051248572
329,6,0.0002448180186061694
334,44,0.0017953321364452424
338,4,0.00016321201240411296
340,1,4.080300310102824e-05
341,58,0.002366574179859638
346,4,0.00016321201240411296
347,26,0.0010608780806267341
348,66,0.0026929982046678637
349,65,0.0026521952015668353
351,8,0.0003264240248082259
353,365,0.014893096131875306
355,158,0.006446874489962461
356,2,8.160600620205648e-05
357,3,0.0001224090093030847
360,118,0.0048147543659213315
361,190,0.007752570589195365
362,106,0.004325118328708993
365,73,0.002978619226375061
366,6,0.0002448180186061694
370,7,0.0002856210217071976
372,10,0.0004080300310102824
374,142,0.0057940264403460095
376,2,8.160600620205648e-05
377,44,0.0017953321364452424
379,6,0.0002448180186061694
386,2,8.160600620205648e-05
387,7,0.0002856210217071976
388,1,4.080300310102824e-05
389,9,0.00036722702790925414
390,3,0.0001224090093030847
392,7,0.0002856210217071976
393,25,0.001020075077525706
395,42,0.0017137261302431859
396,8,0.0003264240248082259
397,21,0.0008568630651215929
401,6,0.0002448180186061694
402,10,0.0004080300310102824
404,4,0.00016321201240411296
406,10,0.0004080300310102824
409,1,4.080300310102824e-05
414,2,8.160600620205648e-05
415,1,4.080300310102824e-05
416,28,0.0011424840868287905
418,1,4.080300310102824e-05
421,1,4.080300310102824e-05
426,12,0.0004896360372123388
427,1,4.080300310102824e-05
428,26,0.0010608780806267341
429,58,0.002366574179859638
430,195,0.007956585604700505
432,28,0.0011424840868287905
433,3,0.0001224090093030847
434,2,8.160600620205648e-05
435,1,4.080300310102824e-05
437,21,0.0008568630651215929
440,402,0.01640280724661335
442,2,8.160600620205648e-05
443,49,0.0019993471519503835
445,1,4.080300310102824e-05
446,18,0.0007344540558185083
449,20,0.0008160600620205648
450,1,4.080300310102824e-05
454,1,4.080300310102824e-05
456,18,0.0007344540558185083
459,1,4.080300310102824e-05
461,1,4.080300310102824e-05
464,4,0.00016321201240411296
465,8,0.0003264240248082259
469,2,8.160600620205648e-05
470,1,4.080300310102824e-05
471,2,8.160600620205648e-05
472,1,4.080300310102824e-05
475,148,0.006038844458952179
478,2,8.160600620205648e-05
479,2,8.160600620205648e-05
481,31,0.0012648930961318753
482,1,4.080300310102824e-05
488,24,0.0009792720744246776
491,15,0.0006120450465154235
492,922,0.03762036885914803
493,58,0.002366574179859638
500,2,8.160600620205648e-05
501,3,0.0001224090093030847
502,25,0.001020075077525706
503,4,0.00016321201240411296
505,5,0.0002040150155051412
506,1,4.080300310102824e-05
508,137,0.005590011424840868
509,8,0.0003264240248082259
510,12,0.0004896360372123388
511,34,0.00138730210543496
516,2,8.160600620205648e-05
518,29,0.001183287089929819
520,911,0.037171535825036725
521,1,4.080300310102824e-05
522,6,0.0002448180186061694
523,8,0.0003264240248082259
529,1,4.080300310102824e-05
531,1,4.080300310102824e-05
532,19,0.0007752570589195365
533,6,0.0002448180186061694
535,1,4.080300310102824e-05
538,1,4.080300310102824e-05
539,1,4.080300310102824e-05
541,15,0.0006120450465154235
542,4,0.00016321201240411296
545,11,0.0004488330341113106
546,5,0.0002040150155051412
551,248,0.010119144769055002
553,159,0.006487677493063489
556,13,0.0005304390403133671
558,7,0.0002856210217071976
559,1,4.080300310102824e-05
561,23,0.0009384690713236494
562,1,4.080300310102824e-05
563,37,0.0015097111147380448
564,5,0.0002040150155051412
565,9,0.00036722702790925414
566,1,4.080300310102824e-05
568,18,0.0007344540558185083
573,87,0.0035498612697894565
574,5,0.0002040150155051412
576,516,0.02105434960013057
580,6,0.0002448180186061694
581,4,0.00016321201240411296
584,1,4.080300310102824e-05
585,105,0.0042843153256079645
587,11,0.0004488330341113106
593,1,4.080300310102824e-05
594,11,0.0004488330341113106
595,1,4.080300310102824e-05
598,26,0.0010608780806267341
600,7,0.0002856210217071976
602,5,0.0002040150155051412
603,647,0.026399543006365267
604,346,0.01411783907295577
605,1,4.080300310102824e-05
607,1,4.080300310102824e-05
610,6,0.0002448180186061694
611,3,0.0001224090093030847
612,1,4.080300310102824e-05
616,1,4.080300310102824e-05
617,1,4.080300310102824e-05
618,3,0.0001224090093030847
619,5,0.0002040150155051412
620,2,8.160600620205648e-05
622,1,4.080300310102824e-05
627,2,8.160600620205648e-05
631,5,0.0002040150155051412
632,187,0.00763016157989228
636,8,0.0003264240248082259
638,72,0.002937816223274033
640,29,0.001183287089929819
641,31,0.0012648930961318753
648,1,4.080300310102824e-05
651,1,4.080300310102824e-05
657,1,4.080300310102824e-05
660,22,0.0008976660682226212
661,3,0.0001224090093030847
662,2,8.160600620205648e-05
664,749,0.03056144932267015
665,17,0.00069365105271748
667,4,0.00016321201240411296
669,6,0.0002448180186061694
670,6,0.0002448180186061694
672,30,0.001224090093030847
675,1,4.080300310102824e-05
677,57,0.0023257711767586094
679,1,4.080300310102824e-05
680,1,4.080300310102824e-05
682,1,4.080300310102824e-05
683,49,0.0019993471519503835
685,2,8.160600620205648e-05
686,9,0.00036722702790925414
687,3,0.0001224090093030847
688,69,0.0028154072139709484
689,53,0.0021625591643544967
690,4,0.00016321201240411296
691,706,0.028806920189325933
694,7,0.0002856210217071976
696,6,0.0002448180186061694
697,5,0.0002040150155051412
698,10,0.0004080300310102824
699,5,0.0002040150155051412
700,1331,0.05430879712746858
701,6,0.0002448180186061694
702,1,4.080300310102824e-05
703,225,0.009180675697731353
704,31,0.0012648930961318753
706,1,4.080300310102824e-05
710,5,0.0002040150155051412
711,41,0.0016729231271421577
712,5,0.0002040150155051412
713,2,8.160600620205648e-05
